# t	policy	fitness           	C                    	ir         	bankrupts	bestLenderID	bestLenderClients	creditChannels
# interbank.py C_i0=30 D_i0=135 E_i0=15 L_i0=120 N=50 T=1000 r_i0=0.02 Φ=0.025 Χ=0.015 α=0.1 β=5 μ=0.7 ξ=0.3 ρ=0.3 ω=0.55
786	0.0	 0.7584053100007112	 3611.7005684814417	 0.11129214192055949	  8	                 0.8	                 0.1	  2
787	0.0	 0.7528584068245465	 2890.5893116305892	 0.22465757466928105	  6	                0.84	                0.12	  1
788	0.0	 0.7093053132021814	  2941.880353176118	 0.17154244075580877	 11	                0.84	                0.12	  3
789	0.0	 0.7709266964783659	  2726.134226600193	  0.2009837751851381	  6	                0.84	                0.14	  6
790	0.0	 0.5893654405520428	  2711.195834869342	  0.2202945931088179	 14	                0.84	                 0.1	  3
791	0.0	 0.6299511897994563	   2363.01923048022	 0.05638788772959263	  7	                0.58	                 0.1	  3
792	0.0	 0.5937858069741672	  2357.885264567264	 0.11538961182318574	 16	                0.58	                 0.1	  2
793	0.0	 0.6062892183420685	 2374.3569605866896	 0.18403929466265015	 14	                0.58	                0.14	  7
794	0.0	 0.6181825293910074	 2689.6691863624483	 0.17032127124138735	  8	                0.06	                0.08	  1
795	0.0	 0.5847423435004508	  2502.983115523507	 0.05891467978816513	 13	                0.84	                0.08	  1
796	0.0	 0.6980582403026987	 2581.9026353761865	 0.10066681151497354	  7	                0.64	                 0.1	  1
797	0.0	 0.6430285497669073	 2518.6776218289556	0.047387515281515365	  9	                0.84	                0.12	  3
798	0.0	 0.5019970607584266	 2800.4351417716425	 0.12893568426527444	 13	                0.84	                 0.1	  3
799	0.0	 0.6688793267816168	 2877.0969011187713	 0.08936386994346483	  9	                0.96	                0.08	  6
800	0.0	 0.6115035429354468	   2628.53090502751	 0.11677402591761854	 12	                0.96	                0.08	  4
801	0.0	 0.6714845078095197	 2798.6019893082585	 0.08910216368217322	  5	                0.68	                0.08	  1
802	0.0	 0.3502424143113651	  2720.724619543658	 0.21164414613928692	 12	                 0.1	                0.08	  4
803	0.0	  0.535252948133021	 2469.8300044909943	 0.08853167898697833	 10	                0.96	                0.12	  3
804	0.0	0.25285305126872437	 3138.6320361653607	 0.18953166791826445	 16	                0.82	                0.08	  6
805	0.0	 0.6383605872962259	  3304.620518113742	 0.10964920158527529	  5	                0.72	                0.08	  3
806	0.0	 0.5822498701643888	 3427.6962186325286	 0.12869407038857644	 12	                0.96	                0.06	  5
807	0.0	 0.5720858582539332	 3358.6734274789196	  0.1195734216540089	  8	                0.16	                 0.1	  4
808	0.0	 0.6112968428525379	 3741.5642690850877	 0.09075280863608048	 11	                0.16	                 0.1	  5
809	0.0	 0.5689882382734824	 3833.4385865266927	 0.06965880846968722	 14	                 0.9	                0.08	  2
810	0.0	 0.5815866068066352	  4121.934404380432	0.018965348673280136	  8	                0.22	                0.08	  2
811	0.0	 0.6608587306006787	  4448.085645335936	 0.01778447044737841	  7	                0.48	                0.14	  4
812	0.0	 0.6949340778683143	  4466.949145156415	 0.04137870625011355	 10	                 0.0	                0.08	  7
813	0.0	  0.384899215910168	  4070.991786395982	 0.13978321677676742	 10	                0.88	                 0.1	  2
814	0.0	 0.4331808970729232	  4770.020552697703	 0.07445167156775606	 10	                 0.4	                0.08	  2
815	0.0	0.38297775374386445	  5339.010715576317	 0.07518531488147247	 10	                0.04	                0.06	  3
816	0.0	 0.6088142728744877	   4894.83462723846	 0.05217698979922602	  6	                0.72	                 0.1	  2
817	0.0	 0.5140197737015125	  4021.800279521505	 0.06703650259183858	  5	                 0.8	                 0.1	  2
818	0.0	0.43305845710168384	  5102.751051231726	 0.31753199000599347	 10	                0.92	                 0.1	  1
819	0.0	 0.4851372886979901	   4997.95808161923	 0.06428713376546179	  8	                0.86	                 0.1	  2
820	0.0	 0.6718108292215095	 3860.7929042957235	 0.11244444053025449	  7	                0.32	                0.08	  1
821	0.0	 0.6203594570483465	 3702.9217694778595	 0.10892375331943181	  9	                0.32	                 0.1	  6
822	0.0	 0.6080814378158061	  3510.796481341041	 0.07815727526900346	 10	                0.02	                 0.1	  1
823	0.0	 0.7270964070667416	 3713.0935749817577	 0.03914571185291455	  6	                 0.4	                0.08	  1
824	0.0	 0.6390992761730726	  3503.464365830662	0.024482059397415653	 13	                0.06	                0.08	  2
825	0.0	  0.555559876336007	 4073.3049014323155	 0.02663564343348781	  7	                0.76	                0.08	  1
826	0.0	 0.5812819431626473	  3614.191317880271	 0.02487161798015755	 11	                0.94	                0.08	  2
827	0.0	 0.6166014758845805	   3325.15272850364	0.023641527205597142	 11	                0.06	                 0.1	  2
828	0.0	 0.6367484377295882	  3173.172252602778	 0.11611308715518681	 11	                0.04	                0.08	  1
829	0.0	 0.6142830244934404	  3624.245815963285	 0.14397519557528152	  9	                0.04	                0.12	  5
830	0.0	 0.5701035754455847	  3766.343274804111	 0.14446527601688472	  7	                0.04	                0.12	  2
831	0.0	 0.7070469602099414	  4034.472545241537	 0.23421695230725026	  5	                 0.6	                0.14	  3
832	0.0	 0.5722634822634297	 3860.3941753340046	 0.15250842196009573	 12	                0.04	                0.12	  5
833	0.0	 0.5473515725028159	  4136.294443400491	0.055601066148939914	 10	                0.04	                 0.1	  2
834	0.0	 0.6603541577576302	 3867.7207447911082	0.044610338840474204	  6	                0.78	                0.08	  5
835	0.0	 0.6095047972919454	  3895.884525793935	0.045455387068925254	 12	                0.48	                0.06	  4
836	0.0	 0.6668188200714776	 3681.4638850276315	 0.04279018810410336	  8	                0.14	                0.08	  2
837	0.0	 0.6450006771280471	  4140.936367916506	0.020658248572918595	  7	                0.14	                0.08	  3
838	0.0	 0.7280873439440964	 3275.6922768919358	  0.0477309852031947	  5	                0.86	                 0.1	  2
839	0.0	 0.6268624021451733	 3144.4828647956897	0.019986336605098184	 13	                0.86	                0.12	  1
840	0.0	 0.6724582377890468	  2870.376115605785	 0.03150114495462834	  9	                 0.4	                0.08	  1
841	0.0	 0.6905324978459605	  3229.766979501196	0.033864982371731356	 10	                0.46	                0.08	  2
842	0.0	 0.5000082020487548	  3375.491076159205	 0.08275804463505113	 10	                0.98	                0.08	  3
843	0.0	 0.7301889146662858	  2830.526555591071	0.021518896912511985	  6	                0.98	                0.08	  3
844	0.0	 0.7190782727704564	 2853.7302351129174	0.024927205035651566	  9	                0.98	                0.14	  1
845	0.0	 0.7060920384205085	 2680.8792849392376	 0.02819031960834343	 11	                0.98	                 0.1	  4
846	0.0	0.49132862382904396	   2454.18452747421	 0.07487280132716584	 11	                0.22	                0.08	  3
847	0.0	 0.6443480149996526	  2472.902977281503	 0.08547612748068445	  9	                0.18	                0.08	  7
848	0.0	  0.674767597966953	 2578.0200650364413	 0.04834807621304289	 10	                0.82	                0.06	  1
849	0.0	 0.6469069668813634	 2322.2942542141755	 0.05401954438870051	  9	                0.44	                0.14	  2
850	0.0	 0.5768520816140488	 2483.6991828353107	 0.11227162666353128	 11	                 0.2	                0.12	  4
851	0.0	 0.7574671662062564	 2333.4721196214755	 0.07038215095252044	  4	                 0.5	                0.08	  4
852	0.0	 0.5452819125533215	 2297.8952013261414	  0.1467419363964137	 12	                0.68	                0.08	  6
853	0.0	 0.5684153644877878	  2333.143090730539	 0.05586406015909615	 15	                0.68	                0.08	  6
854	0.0	 0.7482020855030396	 2514.8850379198707	 0.15907913598400522	 10	                0.68	                0.06	  5
855	0.0	 0.8000317982073736	 2630.7686221384024	 0.13873506019746343	  8	                0.64	                0.08	  7
856	0.0	 0.6627404413013483	 3019.8670183598515	 0.18423049457312832	 12	                0.96	                 0.1	  3
857	0.0	 0.7513380154156794	  3197.178062760399	 0.11827900050697304	 10	                0.38	                 0.1	  3
858	0.0	 0.7987237715757318	 2860.4728291169345	 0.15611249231802357	  7	                0.38	                0.08	  2
859	0.0	 0.7135074594840151	  3131.417916032744	 0.10802789487398208	 12	                0.64	                 0.1	  5
860	0.0	 0.8049322973682677	  3399.324081493079	 0.14273516708696748	  7	                0.96	                0.12	  2
861	0.0	 0.7617387632959648	  3757.194046927144	 0.16126553513166275	  8	                0.46	                0.08	  4
862	0.0	0.44233178752267405	   3380.55638701947	0.028634310959391493	 10	                0.24	                0.08	  3
863	0.0	 0.7105604924860164	   3378.42377191115	 0.02217859358619547	 10	                0.74	                0.08	  5
864	0.0	 0.7239162157572986	  3127.081845849408	 0.03037960521029541	  8	                 0.3	                 0.1	  1
865	0.0	 0.7816668110401404	 2970.9275221560824	 0.03539131454741597	  5	                 0.8	                0.08	  5
866	0.0	 0.5976172546127159	 2845.0453093469646	  0.0830937845476093	  5	                0.16	                 0.1	  2
867	0.0	 0.6862322312844461	 2682.6344388724237	 0.12322887975643075	  5	                0.16	                0.12	  3
868	0.0	 0.7217190015730185	  2645.787319592481	 0.17890098752777633	  6	                0.16	                0.16	  3
869	0.0	 0.6468250947767865	  2571.757285250476	 0.21941175486635547	 14	                0.16	                0.16	  4
870	0.0	 0.7349850776417722	 2455.1328384425806	 0.13683886142634358	 10	                0.58	                0.08	  6
871	0.0	 0.7198424999657118	  2382.413121971251	  0.3092037873130702	  9	                0.84	                 0.1	  4
872	0.0	 0.8398999750728677	 2675.6268102220706	 0.15027584139375633	  5	                 0.6	                0.08	  1
873	0.0	 0.5489764562427013	 2627.1520352097637	  0.3338254434454968	  7	                0.68	                0.08	  4
874	0.0	 0.6939842951523606	  2781.484163237956	  0.1883973737597802	 13	                0.68	                0.08	  6
875	0.0	 0.7152392063898325	  2673.457884862535	 0.11459840765929537	  8	                0.08	                0.08	  3
876	0.0	 0.6422438350624406	  3113.436383056229	 0.12372192274796001	 14	                0.18	                 0.1	  8
877	0.0	 0.6824956519416563	 3078.5408985878103	 0.08703345767425724	 11	                0.84	                 0.1	  6
878	0.0	 0.7185783537064758	 2750.3580800545697	0.046291849367838186	  5	                0.84	                0.14	  1
879	0.0	 0.6259425228180775	 2862.0901546763366	 0.07534366942549142	 10	                0.84	                 0.2	  5
880	0.0	 0.5633459568357108	  3067.771753512028	 0.04994179104627598	  8	                0.84	                0.18	  0
881	0.0	 0.6242642654914835	  3112.651558576265	  0.0389720344147497	  8	                0.84	                0.16	  4
882	0.0	 0.6659560998995899	 2744.8769197052834	0.022592347567515297	  8	                0.76	                0.08	  1
883	0.0	0.48477012475633446	  2683.487594917249	0.037831834185083284	 14	                0.14	                0.08	  3
884	0.0	 0.5883853588564786	  2884.679849005992	0.018138652548515027	  6	                 0.0	                0.08	  2
885	0.0	 0.6365390149028137	 2516.4911025490283	 0.03180073178729002	 11	                0.56	                0.12	  6
886	0.0	0.48599029992460274	 2680.3459628807614	 0.06411076655633553	 12	                0.56	                0.16	  3
887	0.0	 0.6745368460108548	  2752.205616077398	 0.03777176671871107	  6	                0.56	                0.14	  4
888	0.0	 0.6009184592174851	 2711.4762559659507	 0.03234210575264729	 13	                0.28	                 0.1	  5
889	0.0	 0.6903016469179138	  2787.395440083392	 0.02201699309056439	  7	                0.56	                 0.1	  1
890	0.0	 0.6347337532361135	 2937.6843281641886	0.018986698541038915	 12	                0.56	                0.08	  4
891	0.0	 0.5901193572253376	  3319.296898722913	0.019809583317778573	 13	                0.52	                 0.1	  4
892	0.0	 0.7319408071612673	 3226.0470188925683	0.038715884181029454	  6	                0.52	                0.14	  1
893	0.0	 0.6174032654453476	 3339.7135664384014	 0.05288302484238366	  5	                0.28	                0.12	  1
894	0.0	 0.6456813104388979	  3118.939446255719	 0.07786600526575367	  7	                0.28	                0.14	  3
895	0.0	 0.5396360502701499	 3295.0162127616304	 0.08194825811842485	  6	                0.14	                0.06	  2
896	0.0	  0.663519804543198	  3608.206671483923	 0.04587043012588322	  8	                0.46	                 0.1	  6
897	0.0	 0.5901154406884824	  3152.198933780021	 0.09273277842023127	  7	                0.22	                0.08	  3
898	0.0	 0.6594149871181731	 3101.0160844312068	 0.05967902807188516	  8	                0.74	                0.08	  2
899	0.0	 0.5947104271177428	 3476.0351691873684	 0.11890898207548654	  7	                0.16	                0.08	  2
900	0.0	  0.504989351830893	  3503.196070372618	 0.07983466623228276	 12	                0.62	                 0.1	  4
901	0.0	 0.5617094578116886	 3543.5543891250745	 0.10748299146154111	  7	                0.06	                 0.1	  4
902	0.0	 0.5856475448436985	   3140.89931180337	  0.1221247338012422	 12	                0.84	                0.14	  3
903	0.0	 0.6560376032154283	  3023.029309152524	 0.07510846346302412	  8	                 0.7	                 0.1	  4
904	0.0	 0.6403211730234534	 3220.2524678233535	 0.08029744621683255	 10	                0.84	                0.08	  4
905	0.0	 0.5928073770675234	 3314.0620681515275	  0.0593674729671386	 10	                 0.3	                 0.1	  1
906	0.0	 0.4982393144440749	 3295.3107444778657	 0.04345874405083904	 10	                 0.4	                 0.1	  2
907	0.0	 0.5178614340406791	 3262.1304757685543	 0.03671340690592274	 12	                0.22	                0.12	  0
908	0.0	 0.3524693290775932	  3202.700476769779	 0.11043134101749319	  6	                0.06	                 0.1	  6
909	0.0	 0.3919637375108106	 3264.9693894194693	 0.07915153452448345	 13	                0.06	                0.08	  2
910	0.0	  0.522058657235472	  3134.516191103689	0.033578278181497376	  7	                0.46	                0.08	  1
911	0.0	0.47151309252950296	 2971.4344716436726	 0.04954177397219514	  6	                0.12	                0.08	  1
912	0.0	 0.5908836982622118	 3158.3566783392857	   0.073050102173267	  7	                0.36	                0.12	  1
913	0.0	0.42805335128106053	 2804.5624081197643	 0.15914582045866524	  8	                0.06	                0.08	  0
914	0.0	 0.6304814333498415	 2851.1345376561735	0.022306273057722707	  9	                 0.9	                 0.1	  2
915	0.0	  0.649101540388799	  2987.896172969767	 0.01871276213225035	  5	                0.96	                 0.1	  4
916	0.0	 0.6709777580949233	 3093.6617737870592	0.018940758231270106	  8	                0.74	                0.08	  3
917	0.0	 0.6523393065812958	 3243.3697050407654	0.020574753047997413	 12	                 0.2	                 0.1	  3
918	0.0	 0.5597701197232293	   3283.65814521261	0.020725128190469518	 12	                 0.1	                0.12	  2
919	0.0	 0.5923792775978229	  3176.607149208149	0.028903649748237822	 15	                0.68	                0.08	  2
920	0.0	 0.6499553859884866	  3429.807290049622	 0.11498378729480038	  7	                0.08	                 0.1	  2
921	0.0	0.38001666772926757	  3087.161923996498	 0.14493421806922768	 14	                0.62	                0.08	  4
922	0.0	0.41783105204038334	  2919.034924557052	0.026550572704179407	  9	                0.12	                0.08	  6
923	0.0	 0.5374992109862939	 3457.0790617578823	 0.10890250647269052	 14	                0.12	                 0.1	  5
924	0.0	 0.6931264450680706	 3848.0663466100023	 0.05119034619886697	  4	                0.66	                0.08	  0
925	0.0	 0.5912968934112857	  4537.287633088157	 0.10063663697941273	 10	                0.02	                0.08	  4
926	0.0	 0.5010430301961563	  5242.709362916535	 0.08636766190218176	 10	                0.44	                 0.1	  3
927	0.0	 0.5631748706332019	 5576.7937207462255	   0.107152583222886	  8	                0.12	                0.06	  5
928	0.0	 0.5829735948870449	  5412.531491927963	  0.2569173500222937	  8	                0.74	                 0.1	  3
929	0.0	  0.587501014642878	  5796.966515627972	 0.11074091035251053	  9	                 0.3	                 0.1	  4
930	0.0	0.48086702339388643	  5624.369754397797	  0.1564373160003064	  7	                0.58	                0.12	  2
931	0.0	 0.5872681173731336	  5832.627923057292	 0.12761750693699944	  4	                 0.2	                0.08	  3
932	0.0	 0.6628383793990565	  6154.707764183716	  0.2143844738188076	  7	                0.52	                0.08	  3
933	0.0	 0.6815645122266202	  6071.774634619361	  0.2910395166391884	  6	                0.52	                 0.1	  4
934	0.0	 0.6542506139087158	  5424.302230986854	 0.21900051550884633	  7	                0.24	                0.12	  2
935	0.0	 0.7431134812876166	    5298.9254139342	  0.2101142880611934	  7	                0.94	                 0.1	  0
936	0.0	0.47714000016351477	 5670.9509078381325	 0.34497410572386156	 10	                0.94	                0.12	  4
937	0.0	  0.733774076390668	  5580.412067297863	 0.29009337531157287	  6	                 0.4	                0.12	  2
938	0.0	 0.6958765346094374	  5650.077127294387	  0.2607308060131852	  9	                 0.4	                 0.1	  2
939	0.0	 0.5894272179558706	  5249.932712103159	 0.32333324995882884	 14	                0.82	                0.08	  4
940	0.0	 0.6309331651174556	  4595.499822412917	  0.2768517291865829	 11	                 0.4	                0.12	  1
941	0.0	0.48567580498162327	  4033.806425463445	  0.5707422525359432	 18	                0.54	                0.12	  5
942	0.0	 0.5819357714285838	  4470.042202708274	 0.24226922179321375	 15	                0.86	                 0.1	  4
943	0.0	0.48896203276139294	  4240.156203473649	 0.32845909531726725	  9	                0.82	                 0.1	  3
944	0.0	 0.6992602620079222	  4011.965599686494	 0.26670846952787836	  7	                0.78	                0.08	  2
945	0.0	 0.3570489359693249	 3451.6204208760446	  0.6007847082063253	 13	                0.78	                0.08	  3
946	0.0	 0.5372054308740656	   3536.20651607925	  0.9974354714416931	  9	                0.04	                0.08	  2
947	0.0	 0.7064957683112538	 3219.9114596524196	 0.15190061813729586	 10	                0.52	                0.14	  2
948	0.0	 0.7699677761708094	   2943.50784849918	 0.10076469950042492	  7	                0.52	                0.14	  1
949	0.0	 0.6982903756401688	  2554.228232292243	 0.16349050173303756	 12	                0.52	                 0.1	  5
950	0.0	 0.7290179586953505	  2792.701292311824	  0.5039000050123597	 10	                0.64	                0.08	  3
951	0.0	 0.7335146058475692	 2850.3268822822056	 0.24969970592563734	 10	                0.64	                0.08	  2
952	0.0	 0.6506620611574118	 2998.3551804440854	  0.2775568002379462	 11	                0.36	                0.08	  2
953	0.0	 0.6890750340896724	 2924.6801721399183	 0.23658856306254455	 13	                0.86	                0.08	  6
954	0.0	  0.530614424911224	  3387.484004591856	 0.08466101810196341	 15	                0.42	                 0.1	  4
955	0.0	 0.6820900795626573	  3233.161759749472	 0.03959069832762297	  8	                0.86	                0.14	  2
956	0.0	 0.6840493800351964	  3038.790664684742	 0.14580956103720283	 10	                0.86	                0.12	  4
957	0.0	 0.6598547514842543	 2907.2068001963985	 0.18037581986606974	  9	                0.82	                 0.1	  4
958	0.0	 0.4513103157716255	  2913.253553718628	  0.1638748671991983	 13	                0.42	                0.12	  2
959	0.0	0.47405212724214363	 3320.2217378998134	  0.1725655000520309	 13	                0.42	                0.12	  7
960	0.0	 0.5866436422218735	 3262.4077262517417	 0.03627587681710528	 15	                0.12	                0.12	  4
961	0.0	 0.5871929297162769	 3067.1595798293733	0.020667145257741385	  9	                0.84	                0.12	  3
962	0.0	 0.6141830780580286	  3371.707867135973	  0.1274570944862705	 10	                0.84	                0.12	  4
963	0.0	 0.7057373951465312	 3146.3587977218785	0.032623098464416266	  7	                0.38	                0.12	  2
964	0.0	 0.7343981360229316	 2869.7706336161154	0.021196059142103863	  7	                0.04	                0.08	  1
965	0.0	 0.6112782923613098	 3436.6089890830167	 0.08251997869845283	 12	                0.26	                0.12	  4
966	0.0	 0.6555234921084954	 3735.8921712953825	 0.02213464356255588	  7	                0.26	                0.12	  2
967	0.0	 0.6994023223870593	 3752.1153885476574	 0.06134684247170795	  8	                0.26	                0.14	  3
968	0.0	 0.6448100332867651	 3616.3695449153493	 0.04879428193785493	 12	                0.26	                 0.1	  1
969	0.0	 0.6848828008290766	  3242.226839036733	0.026001339467836594	  9	                0.84	                 0.1	  4
970	0.0	 0.7201810048738273	  3373.830239557689	 0.10373010359736412	  6	                 0.1	                0.08	  3
971	0.0	 0.6540336128714359	 3237.5145034883185	 0.13020933905778775	  8	                0.36	                 0.1	  1
972	0.0	 0.7548144524781238	  2647.623615641185	  0.4271796145927699	  4	                0.48	                 0.1	  2
973	0.0	 0.6991921099457215	  2613.443429755846	  0.4385231089910673	  8	                0.62	                 0.1	  3
974	0.0	  0.688189671359732	 2754.5951569748004	 0.23076611697094304	  8	                0.22	                 0.1	  2
975	0.0	 0.8069276868706499	  2976.648792609176	 0.20744168827788084	  7	                0.22	                0.12	  3
976	0.0	 0.6948066145580616	 2660.0725703121775	 0.14044512865227993	 11	                0.32	                 0.1	  2
977	0.0	 0.6252478583567523	 2478.7631066121803	 0.40501120599689927	  9	                0.04	                0.08	  4
978	0.0	 0.6863257910952015	  2575.895734227897	 0.30431003971666387	  9	                0.52	                 0.1	  3
979	0.0	 0.7717391450683793	 2038.9462283113617	  0.1624804341330235	  9	                0.52	                0.08	  0
980	0.0	 0.6802228013847115	 2160.1905248791763	 0.15239724077492117	 13	                 0.5	                0.12	  6
981	0.0	 0.5807779348065486	 2439.7553370587716	 0.27311092517532365	  9	                 0.4	                 0.1	  4
982	0.0	 0.7199808134366809	 2658.0559680606643	  0.1307429106478254	 11	                0.28	                0.08	  2
983	0.0	 0.6963797228120644	  2744.055014298835	 0.21470984776196736	 10	                 0.0	                 0.1	  5
984	0.0	 0.7054529505529709	  3009.361877289953	  0.1293643651881839	 11	                 0.2	                 0.1	  1
985	0.0	 0.5458190090677286	 3264.1316694522984	 0.21864372710543478	 12	                 0.1	                 0.1	  4
986	0.0	 0.7452022088680021	   3685.77495202337	  0.1833554796661704	  6	                0.28	                 0.1	  1
987	0.0	 0.6443560597705352	 3572.9302122681956	 0.27200544673310967	 12	                0.58	                0.06	  1
988	0.0	 0.6055288111964656	 3243.1176420739193	0.018043643763039866	  8	                0.14	                0.08	  0
989	0.0	 0.6763939359556985	 3105.8194643576644	0.025526296433503414	  7	                0.06	                0.12	  3
990	0.0	 0.6603767379918462	  2875.667305497559	 0.14235024232752252	 10	                0.92	                 0.1	  5
991	0.0	 0.6691404230320473	  2871.668107008459	 0.14879144668836178	  9	                 0.8	                 0.1	  2
992	0.0	 0.7427333938377066	 2994.9432760572286	  0.1589062579388828	  7	                 0.8	                0.14	  2
993	0.0	 0.6636758519678534	 3485.0714605727767	  0.1817578397007259	  9	                 0.8	                0.12	  5
994	0.0	 0.6402967742195109	 3592.8007795863264	 0.15079352181831374	 10	                0.82	                0.08	  0
995	0.0	 0.6298983700426438	 3885.1597798219395	 0.08051864624403209	 10	                 0.4	                0.08	  4
996	0.0	 0.5483180619634471	  3717.592878095463	0.058308108810054646	 13	                0.82	                 0.1	  2
997	0.0	 0.5313134923875129	  3524.786422622682	0.045404163578888344	  9	                0.08	                0.08	  4
998	0.0	 0.4825558868520607	  3484.291021605362	 0.08300770751151845	  7	                0.64	                0.12	  2
999	0.0	 0.6389780660269554	 3658.3214296395968	 0.12382398998580765	  9	                0.64	                0.14	  3
