# t	policy	fitness           	C                    	ir         	bankrupts	bestLenderID	bestLenderClients	creditChannels
# interbank.py C_i0=30 D_i0=135 E_i0=15 L_i0=120 N=50 T=1000 r_i0=0.02 Φ=0.025 Χ=0.015 α=0.1 β=5 μ=0.7 ξ=0.3 ρ=0.3 ω=0.55
536	1.0	0.24896495340096675	  2430.354171656189	 0.20340171432247797	 10	                 0.1	                0.12	  2
537	1.0	 0.1662688233659799	 2042.6486879283368	 0.19919154598018587	  7	                0.36	                0.12	  1
538	1.0	 0.2059796324214062	  2263.048893325288	 0.25249302975526117	 16	                0.36	                0.08	  7
539	1.0	0.14786560204267082	  2439.398537124826	  0.8361512812689536	 10	                0.36	                0.12	  3
540	1.0	0.09818567012138292	 2678.0251488376607	   0.733458600295798	 11	                0.36	                0.16	  5
541	1.0	0.07244083419382584	  2751.060119968902	  0.6507335588567941	 10	                0.88	                0.08	  4
542	1.0	0.06443843850463674	  2788.982546950634	 0.34530633309778513	 10	                0.66	                 0.1	  2
543	1.0	 0.0615628448033992	 2743.7232144961445	  0.2682745583478083	 14	                0.88	                0.14	  6
544	1.0	0.12266281213170982	  2670.254156659314	  0.2037694604969163	  9	                0.48	                 0.1	  5
545	1.0	0.11923535190282898	  3055.045795926362	 0.18340502357611868	 10	                0.88	                0.08	  5
546	1.0	0.09618357391517791	  3080.758497110715	 0.17559487483752922	 11	                0.28	                 0.1	  4
547	1.0	0.14608508618960625	  2899.718923119129	 0.22185708041711197	  6	                0.42	                0.08	  4
548	1.0	0.09411137730877954	 3005.5749021523607	 0.15962993620650706	  8	                0.88	                 0.1	  3
549	1.0	0.16202922893424718	 3137.7975946668416	 0.12112802561956074	 11	                0.16	                 0.1	  1
550	1.0	0.14839370183741404	 3100.6410334134316	  0.0895495198504257	 10	                0.16	                 0.1	  3
551	1.0	0.24071033457370142	 3100.0099315297284	 0.10407366451048228	  4	                 0.8	                 0.1	  3
552	1.0	0.14721155669161792	 3009.0253903987464	 0.17344888918315757	 12	                0.66	                0.12	  2
553	1.0	0.10257052894176931	 2622.1617760025147	 0.09199733170634175	  5	                0.66	                0.12	  4
554	1.0	0.15825099899331896	  2710.283451316658	 0.45249611291928504	 13	                0.12	                0.12	  6
555	1.0	0.14688320165320395	 3385.2505193813763	 0.14411922322619625	  8	                0.12	                0.14	  5
556	1.0	0.11935343968571406	  3025.745724411915	 0.19045903364936012	 11	                0.66	                0.14	  3
557	1.0	0.19121690449809914	 2956.6139531834374	  0.4119392188223367	 11	                0.66	                0.16	  2
558	1.0	0.16057257781489107	 3222.3811139363434	  0.1586240824967027	 10	                0.66	                0.12	  5
559	1.0	0.18813734400834575	 3248.6287705048735	 0.38827990906925286	  7	                0.66	                0.12	  1
560	1.0	0.15833853005825238	  3281.724847887588	   0.432729867428755	  4	                0.66	                0.14	  1
561	1.0	0.11689300239992934	 2971.7435645614573	   0.531080517857502	 11	                0.66	                 0.1	  2
562	1.0	0.11854661214142784	 2931.2138133876474	 0.44521133763172477	 13	                0.66	                0.14	  4
563	1.0	0.14098163412804696	  3220.617435244736	   0.422608793847229	 13	                0.66	                0.14	  4
564	1.0	0.10048301338699206	  3270.389753936243	  0.4297150090676369	 12	                0.66	                0.14	  9
565	1.0	 0.1487072541268235	   3088.66698101737	  0.3008832833701455	  7	                0.66	                0.16	  2
566	1.0	0.19998037257229687	  3103.993393092883	 0.30386558298359684	 12	                0.66	                0.14	  2
567	1.0	0.14227331701111218	 3241.6997915587554	 0.11124099245882714	 11	                0.66	                0.16	  4
568	1.0	0.13642790049176504	 3231.2190393067963	  0.3776567539734534	 13	                0.66	                0.18	  0
569	1.0	0.09796162732765755	  3087.674149610616	 0.19364167041607874	  9	                0.66	                0.16	  3
570	1.0	0.19535368388438265	  2944.851271758879	 0.24110111703288872	  9	                0.66	                0.18	  3
571	1.0	0.21426165522743534	 2726.9534195021956	   0.232703984860732	 10	                0.66	                 0.2	  2
572	1.0	0.18213501252589612	 2333.8615217403144	   0.381985314495967	 13	                0.66	                0.14	  6
573	1.0	0.17518698641534075	 2092.5724986646687	  0.3641091317722767	  9	                0.66	                 0.2	  0
574	1.0	 0.1743876841388761	  1774.910292459367	 0.38909325965606095	 11	                0.66	                0.14	  0
575	1.0	0.19195640656773932	 1961.8224381481455	 0.38402945272827166	 13	                0.66	                 0.1	  4
576	1.0	 0.1875642047239738	  2191.603499060766	 0.07027546830487873	 13	                0.66	                 0.1	  1
577	1.0	0.17349835197658764	 2371.9198209310503	0.058796114827768885	 12	                0.66	                0.12	  4
578	1.0	 0.1940483368074617	 2388.5453327836735	 0.04630265586360543	  8	                0.66	                0.12	  1
579	1.0	0.15127242475414826	 2651.5960207565704	 0.03123929271017126	 11	                0.18	                 0.1	  1
580	1.0	 0.1590413400778948	  2632.383243763508	  0.0349106334385464	  5	                 0.1	                0.12	  5
581	1.0	0.19368071188138747	  2751.351404486503	 0.16659996944379898	 14	                 0.1	                0.14	  4
582	1.0	0.15759770148140226	  2646.422376685873	 0.11350400456523359	  8	                0.18	                0.18	  1
583	1.0	0.10261130719158547	  2485.506027560823	 0.05218497115900861	  9	                0.18	                0.12	  5
584	1.0	0.11421715073512835	 2503.5973114449916	  0.1300695549418458	 13	                0.92	                0.12	  5
585	1.0	0.08459315404957626	 3045.8594224008193	 0.14710655819871477	  4	                0.92	                0.16	  1
586	1.0	0.08792250003721681	 3254.7199041818976	 0.13960414741468288	 13	                0.92	                0.12	  3
587	1.0	0.08984174718361825	 3154.3573025897877	  0.1335821312647017	 11	                0.18	                0.12	  4
588	1.0	0.12578307661993443	  3569.312095810074	 0.09971991623958479	 11	                0.18	                0.14	  5
589	1.0	0.12236897394265282	  3711.229559770657	 0.11622113655732301	 11	                0.54	                0.16	  4
590	1.0	0.12912485142208374	 3446.3714417226615	 0.15894124460627063	  6	                0.54	                0.18	  2
591	1.0	 0.1680105865090063	 3998.1942575907788	 0.14581327489081208	  7	                0.54	                0.18	  1
592	1.0	0.14995016299129035	 4130.5477307681285	 0.16236167164292353	 10	                0.92	                0.16	  0
593	1.0	 0.1405629839668764	 3838.1849499730347	 0.09758192694379178	  2	                0.92	                0.16	  1
594	1.0	 0.1388937328293648	  4682.921882267541	 0.09617500679766819	  6	                0.92	                0.16	  4
595	1.0	0.11156143197711232	  4561.079742245164	 0.15235515852670128	  7	                0.92	                0.14	  1
596	1.0	0.09959428910358423	  4839.448689349502	  0.2759138962155119	  5	                 0.7	                0.12	  3
597	1.0	0.11280055512716304	  4554.392209267813	  0.2832106683175583	 11	                0.74	                0.12	  4
598	1.0	0.08200921648503062	  4354.056875674786	 0.27484719658253126	 13	                0.74	                 0.1	  3
599	1.0	0.08499280406910098	  4383.009888544851	 0.24128455109465366	  7	                0.74	                0.12	  1
600	1.0	0.09327403584091966	  4536.106390596415	 0.28309235897864093	  9	                0.74	                0.12	  3
601	1.0	0.12579644897269074	  4740.279175567201	 0.21586304172090845	  9	                0.74	                0.14	  5
602	1.0	0.10260952620530056	  4655.252738096396	 0.18991658432151962	 10	                0.74	                0.12	  1
603	1.0	 0.1204431750796404	  4187.800589333755	    0.29172712504933	  5	                0.74	                0.12	  1
604	1.0	0.09673825285180503	 3502.9234859399053	 0.28302852151150737	  6	                0.74	                0.14	  0
605	1.0	0.08619963124679692	  3711.692410702174	   0.325717138729855	 12	                0.74	                0.18	  2
606	1.0	0.10721730629328116	  3344.884726371407	 0.45000895532794055	  7	                0.74	                0.16	  2
607	1.0	0.10053403550155292	 3501.0825296360645	 0.22572518125863764	  7	                0.74	                0.18	  2
608	1.0	0.13871236614903273	  3849.267165635554	 0.19462907003189125	 12	                0.74	                0.16	  5
609	1.0	0.11021226723776069	  3776.331499852845	 0.20486678178112452	  6	                0.74	                 0.1	  1
610	1.0	0.16612315540353284	  3506.281791572081	 0.19949081934940224	  9	                0.74	                 0.1	  3
611	1.0	0.14992347807630413	   3662.02048868848	   0.292014260560405	  8	                0.44	                0.14	  3
612	1.0	0.13806012189395905	  4118.883659056837	   0.468243339802731	 11	                0.74	                 0.1	  3
613	1.0	  0.136670544423016	  3965.577134768491	 0.12653916598819362	 10	                 0.7	                 0.1	  3
614	1.0	0.10220055561329687	 3861.3112433092415	 0.18102250658085198	  6	                0.74	                 0.1	  2
615	1.0	0.08119172368198802	 3969.5422261548624	 0.12127022725208664	 12	                0.74	                0.12	  3
616	1.0	0.07036509887272185	 4128.2543420089505	 0.09526102627573786	  8	                 0.7	                0.14	  2
617	1.0	0.10077341935436779	 3659.1274105539605	0.055766816128344464	  9	                 0.7	                0.14	  4
618	1.0	0.12239804703866598	  3789.029518632566	 0.06141183856018122	 11	                 0.7	                 0.2	  5
619	1.0	0.11722783830297871	 3513.1013818282163	 0.05414454856151517	 11	                 0.7	                0.18	  4
620	1.0	0.17131166011454724	  4149.848743687077	 0.05421594368332877	  6	                 0.7	                0.18	  3
621	1.0	 0.1483253990571203	  4094.601056836538	 0.07338196738739039	 12	                 0.7	                0.16	  1
622	1.0	0.18230357287771767	 5132.9890948317325	 0.05505939851761907	  8	                 0.7	                0.12	  3
623	1.0	0.17114588969653424	  5456.669919128561	 0.06800672796482257	  9	                 0.7	                0.14	  4
624	1.0	 0.1072954462162628	  5099.663315114563	 0.14967817871180916	  8	                 0.7	                0.16	  4
625	1.0	0.12772361972347757	  5205.360470498902	 0.09784199480735575	  6	                0.86	                0.12	  1
626	1.0	0.08233328763898477	  5207.562476308829	0.042005333445206364	  6	                 0.6	                0.12	  2
627	1.0	0.07462855574140549	   4590.84902603958	 0.11374863528362768	  5	                 0.6	                0.14	  6
628	1.0	0.08647415424408779	  4100.972081809046	 0.32105505703509296	 13	                 0.6	                0.18	  6
629	1.0	  0.082252545249525	  3574.334420307238	 0.10443725750654088	 10	                 0.6	                0.18	  4
630	1.0	0.06342229260906698	  3941.889038441361	 0.03459694911488428	  8	                0.16	                0.16	  5
631	1.0	0.055477396891280534	  3911.192947874716	 0.03723032321334984	 10	                0.16	                0.14	  0
632	1.0	0.04993243063454475	 3716.8810004834595	 0.05346818384627638	 11	                 0.6	                0.14	  2
633	1.0	0.05872460838825521	  3128.771438581238	 0.03433284038301201	  6	                 0.6	                0.14	  0
634	1.0	0.09386525530912411	 2824.5205818722834	 0.05177671182506979	 12	                 0.1	                 0.1	  2
635	1.0	0.12888360832490944	 3487.0598794052335	  0.2570155562281472	 14	                 0.0	                0.08	  5
636	1.0	0.21357709166362263	 3318.5260312571677	  0.5554607374234103	  8	                 0.3	                 0.1	  3
637	1.0	0.17258942680963163	 3546.2819700791906	 0.14444626876088354	  8	                 0.3	                 0.1	  2
638	1.0	0.23061995225165305	  3648.118597706049	   0.469899742292895	  7	                0.92	                0.12	  2
639	1.0	0.18649608552955313	 3363.0048468648015	 0.14727633041324928	  9	                 0.3	                0.08	  2
640	1.0	 0.2234241090513362	  3801.807912946837	   0.311946670549673	  8	                 0.3	                0.06	  4
641	1.0	 0.2703379140269985	 3550.4334234492117	 0.19752498970775811	  9	                0.92	                 0.1	  3
642	1.0	 0.2104095499160978	 2952.9555857067053	 0.17806816049957216	 10	                 0.2	                0.08	  4
643	1.0	0.14307574098109924	  2774.992244776983	 0.45047696639328905	  9	                0.38	                0.14	  4
644	1.0	0.19547856662545204	  3085.298645497704	 0.30341393115416704	  9	                0.38	                0.14	  3
645	1.0	  0.128600664707273	   3097.86291727127	 0.38477719482126127	  9	                0.52	                0.12	  7
646	1.0	0.18315780807268292	 2277.7042961208313	 0.18451953595221673	  6	                0.52	                0.12	  3
647	1.0	 0.2303467333444515	  2627.456780044169	 0.18221447829545703	 15	                0.38	                0.08	  6
648	1.0	0.15608003208612944	  2593.477686382293	0.033302954183313735	 11	                0.38	                 0.1	  3
649	1.0	0.14190720961175576	 3121.3094337139178	 0.11313386673925524	  7	                0.38	                 0.1	  3
650	1.0	0.23580806177034597	   3481.58921585497	 0.17873084807016987	 10	                0.38	                0.08	  1
651	1.0	 0.1731626176811023	 3644.1009435988935	 0.06568217339167688	 19	                0.16	                 0.1	  4
652	1.0	0.16263625245799684	 3569.4221822845097	 0.04181043618183605	  5	                0.62	                0.08	  4
653	1.0	0.17591743711691626	 4061.8752326637677	 0.08591233058697272	 11	                 0.9	                0.08	  6
654	1.0	 0.1779549418991381	  4544.775131302127	0.056215209102843076	 10	                0.38	                 0.1	  4
655	1.0	 0.1291189438373038	 4223.6923852175105	 0.06945726946309995	  7	                0.68	                 0.1	  2
656	1.0	0.13759855614954022	  4331.692971181383	 0.05688177195798052	  7	                0.28	                 0.1	  1
657	1.0	0.13340220766995312	 4224.4657399144135	 0.09347940900943076	  5	                0.28	                0.14	  1
658	1.0	0.11805087433796971	  3996.219037972548	 0.09591981607829904	  5	                0.62	                 0.1	  2
659	1.0	0.12757595759590468	  4175.582938337617	  0.1255202380927358	  4	                0.62	                0.12	  2
660	1.0	0.09418735008788481	  4358.010313297118	 0.14262108243431784	 17	                0.62	                 0.1	  3
661	1.0	0.07334820565464756	  3721.152360365486	 0.10136958797658475	 13	                0.92	                0.08	  4
662	1.0	0.11798480404193751	  3463.236711794352	  0.0774650211146581	  8	                0.92	                 0.1	  5
663	1.0	0.12733391201257466	 3495.9271408025998	 0.03191216149789867	 11	                 0.1	                0.08	  3
664	1.0	0.14370686856953002	 3010.2572761410643	 0.13460208590552572	  8	                0.62	                 0.1	  5
665	1.0	0.17427805196158627	  3002.214466524053	 0.02420946949584235	 14	                0.08	                 0.1	  4
666	1.0	0.13858477971189664	 3020.3502690944033	0.027217557340929722	 11	                0.36	                 0.1	  1
667	1.0	0.09406502470875161	   2623.77004680016	0.026409045915431095	  8	                0.16	                0.08	  1
668	1.0	0.13254968313141774	 2580.1974577111887	 0.06460074437339099	 13	                0.16	                0.08	  8
669	1.0	 0.2154050818473304	  2543.780491024048	 0.06849134210611639	 10	                0.16	                0.08	  1
670	1.0	 0.1778595226048719	 2834.8766264973287	 0.06414066667948654	 10	                0.84	                 0.1	  4
671	1.0	0.17268931222758305	 2556.5395272789137	 0.09923299257742203	 10	                 0.1	                0.12	  5
672	1.0	0.14320561586975653	  2565.686848451744	 0.04648239336445705	 12	                 0.1	                 0.1	  2
673	1.0	0.18505034747303462	 2419.1085381657495	 0.07380451083307418	 10	                0.42	                0.12	  3
674	1.0	0.19871176758261766	  2060.480461835111	 0.19323963418714996	 13	                 0.1	                0.16	  4
675	1.0	 0.2099028482004026	  1963.601455103338	 0.07725814447691388	 10	                0.78	                 0.1	  1
676	1.0	 0.1318380099987108	   1876.38859015284	 0.06299452721569994	 10	                0.52	                0.08	  4
677	1.0	0.14650100712114997	 2340.8894128819547	 0.05059321893825506	  8	                0.52	                0.08	  6
678	1.0	0.21447407744129598	 2651.5547418476012	 0.10024055242808655	 10	                 0.1	                0.08	  4
679	1.0	0.28031911469854953	 2477.1664208105767	   0.137100280046325	  6	                0.26	                 0.1	  3
680	1.0	0.33381342763370775	 2397.2318092801434	 0.05315027800644656	  7	                0.26	                0.12	  1
681	1.0	 0.3795727000424635	 2538.6797571341317	 0.07027636836569398	  5	                0.92	                 0.1	  2
682	1.0	  0.290265853246949	 2519.6546819130526	 0.09863807083819076	  7	                0.92	                 0.1	  0
683	1.0	 0.2457214737915397	 2763.2391051531727	 0.08157761192774578	  8	                0.92	                 0.1	  2
684	1.0	0.24125587662826914	 2239.8478000898276	  0.1340066716207356	  6	                0.74	                 0.1	  2
685	1.0	 0.2420585846989708	 2527.0630198973104	 0.16143094102005867	 11	                0.04	                0.12	  6
686	1.0	0.18902327922235515	 2567.1516562520796	 0.12924112939335447	  9	                0.04	                0.14	  3
687	1.0	0.18063108478279777	 2387.3781396803797	 0.12326448292802343	 11	                0.04	                 0.1	  7
688	1.0	0.23803209384024573	 2366.0715369185873	 0.16054230010768947	 14	                0.04	                 0.1	  5
689	1.0	0.29712742002451376	 2586.2339887827825	  0.0995995100475067	 10	                0.42	                0.12	  2
690	1.0	0.18443129032492372	  2447.872355591853	 0.07789483368766732	 11	                 0.9	                 0.1	  0
691	1.0	0.18060885330835436	  2507.055063550677	 0.11131165021252336	  8	                 0.9	                 0.1	  1
692	1.0	0.19529582615061994	 2551.0960982735946	 0.39221085010480067	 12	                 0.9	                0.12	  3
693	1.0	 0.1633142068386487	 2782.4988223435516	 0.10137810965686757	  6	                 0.9	                0.14	  0
694	1.0	0.27191406871340745	  3021.716930386171	  0.1298486966271895	 11	                 0.9	                0.14	  6
695	1.0	0.21718320951673512	 3231.1580034084277	 0.21382603023596286	 10	                 0.9	                0.16	  6
696	1.0	0.19705030446247013	  3286.247244026595	 0.18029217298797015	  6	                 0.6	                0.14	  1
697	1.0	0.18640936613003606	  3257.001709505149	  0.0870777464862871	  8	                 0.9	                0.12	  4
698	1.0	0.18742898281792925	  3267.394560343065	 0.05479695817362051	  7	                 0.9	                0.12	  4
699	1.0	 0.1456854310611747	   3177.18208014895	0.053665710193225434	  6	                 0.6	                0.12	  2
700	1.0	0.16787440066193116	 3282.4646501797006	 0.06559088867555679	 10	                 0.3	                0.12	  3
701	1.0	0.13564802374585364	 2918.7366130706196	 0.05035596071605722	 11	                 0.3	                0.14	  2
702	1.0	 0.1117816771325746	  2577.718177140774	 0.07703292978508795	  8	                 0.3	                0.12	  4
703	1.0	0.10117792709334379	 2741.4991012986907	  0.2363623440530205	 14	                 0.3	                 0.1	  4
704	1.0	 0.1353990679413206	  3025.790816772788	 0.05639015984238885	  9	                 0.3	                 0.1	  1
705	1.0	0.10258587670340978	 3321.2496234797786	 0.09970467056546232	 10	                0.88	                0.12	  7
706	1.0	0.12470345742676439	  3297.315501077597	  0.1723117731260179	  8	                 0.3	                 0.1	  5
707	1.0	0.09307013306640809	  3092.019408735895	  0.4254158928964098	  7	                 0.3	                0.14	  3
708	1.0	0.09971412338678927	  2931.995465417569	 0.28751068120870493	  6	                 0.3	                0.14	  5
709	1.0	0.11461240700751209	  3079.795762001215	    0.30434961654458	  7	                 0.3	                0.12	  6
710	1.0	 0.0838834699501812	 3130.2613473455003	 0.29495612595819337	  8	                 0.3	                0.14	  1
711	1.0	 0.1083892178097211	 3294.3498333757175	 0.06320249658834949	  9	                 0.3	                0.12	  4
712	1.0	0.10455941088498405	  3153.289181873018	  0.4332678154473876	  8	                 0.3	                0.12	  5
713	1.0	0.10437603274640389	  3351.298839569461	 0.06818473563493076	 10	                 0.3	                0.16	  1
714	1.0	0.12519615791879446	  3807.932487978045	 0.04897415696233093	 10	                 0.3	                0.18	  2
715	1.0	0.10705535287438998	  4035.039643913804	 0.15058703357983733	  7	                 0.3	                0.14	  2
716	1.0	0.10081337186776397	  4243.795623405919	 0.25639898856788124	  9	                 0.3	                0.16	  8
717	1.0	0.13910735415648895	  4097.017039866752	 0.06858249712301032	  9	                 0.3	                0.16	  5
718	1.0	0.16292487864575741	 3999.4371942880534	 0.06343809374139481	 11	                 0.3	                0.14	  4
719	1.0	0.13322992181864543	  4049.598413803169	 0.08883084296812438	  7	                 0.3	                0.12	  3
720	1.0	0.16303681332175454	  3728.204192157563	 0.14485238752810511	  7	                0.68	                 0.1	  2
721	1.0	 0.2004015669495492	 3896.4501541947443	 0.15523357864518209	  3	                 0.3	                0.16	  5
722	1.0	0.19380294516358862	 3523.9024596258714	 0.07831813100867965	  8	                 0.3	                0.14	  4
723	1.0	 0.1549221706853725	  3654.079980613142	 0.03405962850073269	  6	                 0.8	                 0.1	  3
724	1.0	0.09760012451402877	  3309.090427923426	0.040415275712242814	  5	                 0.3	                0.12	  3
725	1.0	0.12323096832619494	  2842.805442591285	  0.0368066951991791	 12	                 0.8	                0.14	  3
726	1.0	0.16411630023083468	  2485.696986256313	 0.07003057023911302	  9	                 0.8	                 0.1	  5
727	1.0	0.14699127698433695	  2829.513559581465	 0.09893044482125626	  8	                 0.8	                0.08	  1
728	1.0	0.21722477627099226	 2985.0814623461506	  0.2654322065871551	 13	                0.56	                 0.1	  3
729	1.0	0.30249961428858824	 2808.8212812939164	 0.14668057770540388	  3	                0.56	                0.14	  2
730	1.0	0.17619415322410803	  2882.172459204273	 0.03629796794816548	 11	                0.56	                0.12	  5
731	1.0	0.18514372604363288	  2874.631262295968	0.027476561618644983	  9	                0.56	                0.14	  3
732	1.0	0.20613156429825902	 2850.5023466108696	 0.07467910983414432	  8	                0.56	                 0.1	  4
733	1.0	 0.1398463624527826	 2769.7789056111196	 0.08754559275980883	  2	                0.72	                0.08	  3
734	1.0	0.10758031364856865	  2887.956258910792	 0.18091541302125935	 13	                0.52	                 0.1	  3
735	1.0	 0.1402972448621435	  2930.526873065217	 0.07875620914574132	  6	                0.18	                 0.1	  2
736	1.0	0.13795130216907056	 3254.7682249578324	  0.0689263076586895	  6	                0.18	                0.12	  2
737	1.0	0.10016897546258771	  3390.842798821111	0.046950039045755565	 11	                0.66	                0.14	  4
738	1.0	0.11184596878277507	 3042.4180884148095	 0.08072167472402814	  6	                0.66	                0.12	  1
739	1.0	0.14728781805481117	  2957.325882247899	 0.08574223891079648	  9	                0.66	                 0.1	  6
740	1.0	0.22065701287761047	 3178.1036489644935	 0.04473619122050047	 11	                0.34	                0.12	  6
741	1.0	 0.2077734952664936	  3269.732809003017	 0.04900846613085674	  5	                0.18	                0.12	  3
742	1.0	0.19037147278077582	 3184.5769140836974	0.046008829552197025	 10	                0.66	                0.12	  3
743	1.0	0.21288811835653543	  3041.319972484777	0.061234500906954044	 10	                0.18	                0.14	  3
744	1.0	 0.2806962776175477	  3121.648068775406	  0.1449131457395968	  7	                0.18	                 0.1	  1
745	1.0	0.28252485637151675	 2851.0290313057726	 0.16031643977807794	  7	                0.98	                 0.1	  4
746	1.0	0.22767073009704752	 2836.8736941390944	 0.13437811510211076	  5	                0.98	                0.12	  2
747	1.0	0.16569150202592337	 2674.2147949445216	 0.15336717425219418	 10	                0.98	                 0.1	  2
748	1.0	 0.1835148573773419	 2739.7284632307537	  0.1945227230265478	  9	                0.34	                0.08	  6
749	1.0	 0.2052582648825313	 3008.7881041251544	 0.14531717213266124	  9	                0.34	                0.12	  6
750	1.0	0.16740601759634502	 2785.5034687977536	 0.12696150823337515	  8	                0.34	                0.14	  2
751	1.0	 0.1257900380856764	 2790.1345379923596	 0.06636673670059559	 14	                0.04	                 0.1	  3
752	1.0	0.10057569365944369	 2654.6659163825716	 0.07080515568075474	 14	                0.04	                0.12	  4
753	1.0	0.14336432062572474	  2446.031787652791	 0.08374502358358643	 15	                0.44	                0.12	  4
754	1.0	0.21484200297146339	  2780.004676751395	 0.07780365710970673	  8	                0.44	                0.16	  4
755	1.0	0.16266432925019386	  2584.671607912415	0.029682546780115008	  5	                0.44	                0.16	  4
756	1.0	0.14846529167168826	 2632.9665718786046	0.036279451034708775	 15	                0.44	                0.14	  3
757	1.0	0.10080642524895284	 2546.3549816648774	 0.03806505315574365	  3	                0.04	                 0.1	  3
758	1.0	  0.084997390730803	  2671.284477586473	  0.0644377778134404	 16	                0.04	                 0.1	  6
759	1.0	 0.1509589993136651	 2773.7297640331835	 0.05560498553032775	  9	                0.04	                0.08	  4
760	1.0	0.20254097099519644	 2449.4245133407862	 0.06473329518598604	 10	                0.88	                 0.1	  4
761	1.0	0.18406989418304634	  2821.433181183991	 0.07486329438371869	 12	                0.14	                 0.1	  0
762	1.0	0.18748261327755447	 2927.5820274177618	 0.06273841943884358	  6	                0.14	                 0.1	  4
763	1.0	0.17428788931344663	   2984.89894735796	0.062140515620214096	 10	                0.16	                0.08	  1
764	1.0	0.19715621240246128	  2951.734800587808	  0.0471826151724233	  7	                0.16	                 0.1	  3
765	1.0	0.16593166871778894	 2949.0211243777285	0.051413839695265466	  8	                0.14	                 0.1	  5
766	1.0	0.21560990890125217	  2771.151039298629	0.046921878401224595	  8	                0.14	                0.08	  0
767	1.0	 0.1832643963964309	 2797.7412505945763	0.023721496540805256	  7	                0.14	                0.08	  6
768	1.0	 0.1426281697272627	  2697.483128732455	 0.08386112974131141	 17	                0.14	                0.08	  3
769	1.0	0.17058949849502858	 2681.6311717959647	 0.08461225845949259	 12	                0.74	                0.16	  2
770	1.0	0.14984842526994618	 2294.2294224016023	0.030674436218226176	 12	                0.74	                0.12	  5
771	1.0	0.15238357935538868	 2570.4691582528008	 0.06868592096272533	  4	                0.74	                0.14	  5
772	1.0	0.15290741820570194	 2859.1588258843594	 0.09711190933991379	 10	                0.74	                0.12	  4
773	1.0	0.15666680757801738	  2533.956108272821	 0.10825272143790059	  9	                0.06	                0.12	  2
774	1.0	   0.24272151196896	 2767.6605450299267	 0.33949033878898005	 11	                0.06	                0.14	  4
775	1.0	 0.2794537644151333	  2926.103530389628	 0.14495676919668712	  8	                 0.9	                0.08	 11
776	1.0	  0.266073998903598	 3361.5546107168516	 0.11599812185419923	  7	                0.42	                 0.1	  1
777	1.0	0.24735881549018388	  3253.769056138976	 0.14337276630585738	  6	                 0.3	                0.08	  3
778	1.0	   0.19025512488772	  3171.646734840043	 0.17422861975406348	  7	                 0.3	                0.08	  2
779	1.0	 0.1741295844605191	 3240.4355563257855	 0.14810363982081673	 10	                0.02	                 0.1	  7
780	1.0	0.14898888766968957	  3275.060923948683	  0.3366000402823362	  8	                 0.3	                 0.1	  3
781	1.0	0.17414227813300617	 2980.5389198752523	 0.28069870064747027	  7	                0.54	                0.08	  2
782	1.0	0.16653169115415775	  2851.746302414719	  0.5320874510251421	 14	                0.48	                 0.1	  2
783	1.0	 0.1437207378262102	 2779.7680602613113	 0.21239775466181357	 10	                0.48	                 0.1	  4
784	1.0	0.11434411007385581	 2746.1253724853177	 0.27639584233774894	 15	                0.48	                0.14	  6
785	1.0	0.10984787372093133	 2464.2972032756147	  0.3988153640781683	 14	                0.48	                0.08	  6
786	1.0	0.14007132937849065	  2627.496698669948	  0.1497021354818472	 11	                0.64	                0.08	  4
787	1.0	0.12391302835652354	  2727.505923313728	  0.3163094965585018	  9	                0.66	                0.08	  2
788	1.0	0.09202495214879025	 2288.7568288344996	  0.3463821847567741	 11	                0.54	                0.12	  0
789	1.0	0.14413593850466633	  2117.451853140518	  0.5269745106198251	 13	                 0.9	                0.08	  6
790	1.0	0.16476106705131532	 2013.9444686752747	 0.35020895231747984	 14	                0.54	                0.08	  4
791	1.0	0.19718263857007923	  2247.026124776052	 0.39528701560833895	 16	                 0.5	                0.08	  3
792	1.0	 0.1827256853655999	 2336.9873939444346	 0.21268170656762492	 10	                0.62	                0.08	  1
793	1.0	0.10298542965175177	  2132.647451132659	 0.49220388583555386	 13	                0.24	                0.08	  2
794	1.0	 0.0893606131319276	 2473.2916453087155	 0.44882131233596584	  7	                0.76	                 0.1	  3
795	1.0	0.08137341232366933	  2954.708908079144	   0.499924179868407	 12	                0.76	                0.12	  0
796	1.0	0.07858045506874013	 3043.5481164652965	 0.31130363138005424	 13	                0.76	                0.18	  5
797	1.0	0.14150939852109212	  3150.160874899624	 0.18902830050651015	  6	                0.76	                0.16	  3
798	1.0	0.11633414921393521	 3214.2927676802556	  0.5958711823668452	  7	                0.76	                0.12	  5
799	1.0	0.09968220357163497	 3118.6346583796017	  0.2762868744038189	 10	                0.76	                0.14	  4
800	1.0	 0.0646502774653889	 2686.4238589518086	 0.11489582341238931	 13	                0.76	                 0.1	  7
801	1.0	0.05575093882459726	 2757.2805939709906	  0.3206459516897887	 10	                0.36	                 0.1	  5
802	1.0	0.05176823549418372	 3283.5891438307135	  0.3788475559870441	  7	                0.66	                0.12	  3
803	1.0	0.04137074097225241	  3091.509591545965	 0.10061687285973069	 18	                0.66	                0.12	  9
804	1.0	0.06286624283296267	  3433.316503849198	 0.19522449584622292	  9	                0.66	                0.16	  2
805	1.0	0.10105392198375591	  3382.907911317257	  0.2513741438381098	  2	                0.66	                0.18	  2
